action_type,assay_chembl_id,assay_type,bao_endpoint,bao_format,bao_label,molecule_chembl_id,parent_molecule_chembl_id,record_id,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,cleaned_smiles,InChIkey,IC50,PIC50
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4851835,CHEMBL4851835,3617879,1,1,=,IC50,nM,1102.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(NCC1CCN(Cc2ccccc2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,SQXUZVAZCVIHFU-UHFFFAOYSA-N,1102.0,5.95782
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4870746,CHEMBL4870746,3617880,1,1,=,IC50,nM,1755.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(NCC1CCN(Cc2ccccc2F)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,MKGIGQPTXXJMDY-UHFFFAOYSA-N,1755.0,5.75572
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4866150,CHEMBL4866150,3617881,1,1,=,IC50,nM,2388.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(NCC1CCN(Cc2cccc(F)c2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,KEUNJQULSSTRRQ-UHFFFAOYSA-N,2388.0,5.62197
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4868956,CHEMBL4868956,3617882,1,1,=,IC50,nM,3029.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(NCC1CCN(Cc2ccc(F)cc2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,KZIUKYUXSWKSDB-UHFFFAOYSA-N,3029.0,5.5187
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4865615,CHEMBL4865615,3617883,1,1,=,IC50,nM,3067.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(NCC1CCN(Cc2ccc(F)c(F)c2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,CTEPQURVBGQIEL-UHFFFAOYSA-N,3067.0,5.51329
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4864059,CHEMBL4864059,3617884,1,1,=,IC50,nM,1091.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(NCC1CCN(Cc2cccc(Cl)c2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,WNJKRYQIWPFOOG-UHFFFAOYSA-N,1091.0,5.96218
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4872690,CHEMBL4872690,3617885,1,1,=,IC50,nM,4093.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,Cc1ccccc1CN1CCC(CNC(=O)c2cncc(NC(=O)c3ccnc(NC(=O)C4CC4)c3)c2)CC1,QHSNOGOBQIARBJ-UHFFFAOYSA-N,4093.0,5.38796
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4857955,CHEMBL4857955,3617888,1,1,=,IC50,nM,622.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(Nc1cncc(C(=O)NC2CCN(Cc3ccccc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,VKIJTFYGLUKRHX-UHFFFAOYSA-N,622.0,6.20621
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4854209,CHEMBL4854209,3617889,1,1,=,IC50,nM,2501.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(Nc1cncc(C(=O)NC2CCN(Cc3cccc(Cl)c3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,QGTSXUHNDBYUKW-UHFFFAOYSA-N,2501.0,5.60189
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4853675,CHEMBL4853675,3617890,1,1,=,IC50,nM,4392.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(NCCC1CCN(Cc2cccc(Cl)c2)CC1)c1cncc(NC(=O)c2cccc(NC(=O)C3CC3)c2)c1,GZRZTVNBEPEBSU-UHFFFAOYSA-N,4392.0,5.35734
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4863960,CHEMBL4863960,3617891,1,1,=,IC50,nM,2.6,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,MAPUWPDSUZHELW-UHFFFAOYSA-N,2.6,8.58503
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4865061,CHEMBL4865061,3617892,1,1,=,IC50,nM,4.7,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3F)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,YLNKOYUKDZZJOW-UHFFFAOYSA-N,4.7,8.3279
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4873612,CHEMBL4873612,3617893,1,1,=,IC50,nM,1.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(Nc1cncc(OCC2CCN(Cc3ccc(F)cc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,YNKUUJYZUJYJRR-UHFFFAOYSA-N,1.0,9.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4867249,CHEMBL4867249,3617894,1,1,=,IC50,nM,81.6,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3Cl)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,UEHKJGRQXQMNEA-UHFFFAOYSA-N,81.6,7.08831
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4875903,CHEMBL4875903,3617896,1,1,=,IC50,nM,9.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CC(=O)Nc1cc(C(=O)Nc2cncc(OCC3CCN(Cc4ccc(F)cc4)CC3)c2)ccn1,IGURROANDGIDJI-UHFFFAOYSA-N,9.0,8.04576
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4855201,CHEMBL4855201,3617897,1,1,=,IC50,nM,1394.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(Nc1cccc(OCC2CCN(Cc3ccccc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,LXDZCXRWZBSWSC-UHFFFAOYSA-N,1394.0,5.85574
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4870273,CHEMBL4870273,3617901,1,1,=,IC50,nM,1306.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(NCC1CCN(Cc2cccc(Cl)c2)CC1)c1cncc(NC(=O)c2ccnc3[nH]ccc23)c1,RXSPMQWZEIHVDM-UHFFFAOYSA-N,1306.0,5.88406
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4862811,CHEMBL4862811,3617902,1,1,=,IC50,nM,358.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(NC1CCN(Cc2ccccc2)CC1)c1cncc(NC(=O)c2ccnc3[nH]ccc23)c1,CWBJELZIHSQSHL-UHFFFAOYSA-N,358.0,6.44612
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4849828,CHEMBL4849828,3617903,1,1,=,IC50,nM,227.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(NC1CCN(Cc2ccc(F)cc2)CC1)c1cncc(NC(=O)c2ccnc3[nH]ccc23)c1,QUKLTKQLXYSPFO-UHFFFAOYSA-N,227.0,6.64397
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4831994,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4877175,CHEMBL4877175,3617904,1,1,=,IC50,nM,3.9,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3)CC2)c1)c1ccnc2[nH]ccc12,NTIXCYUTHPYLGJ-UHFFFAOYSA-N,3.9,8.40894
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4838950,B,BAO_0000190,BAO_0000221,tissue-based format,CHEMBL4866752,CHEMBL4866752,3623806,1,1,=,IC50,nM,2200.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1ccc2[nH]cc(CCNC(=O)Cn3cc(CCCCN(C)CCCC4c5cc(OC)c(OC)cc5CCN4C)nn3)c2c1,QNQQDGVPEJIAKF-UHFFFAOYSA-N,2200.0,5.65758
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4838950,B,BAO_0000190,BAO_0000221,tissue-based format,CHEMBL4854555,CHEMBL4854555,3623808,1,1,=,IC50,nM,5412.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1ccc2[nH]cc(CCNC(=O)Cn3cc(CN4CC[C@@]56C=C[C@H](O)C[C@@H]5Oc5c(OC)ccc(c56)C4)nn3)c2c1,BONSTVLWAPBWEJ-LZZMJICFSA-N,5412.0,5.26664
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4838950,B,BAO_0000190,BAO_0000221,tissue-based format,CHEMBL4845956,CHEMBL4845956,3623809,1,1,=,IC50,nM,1002.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1ccc2[nH]cc(CCNC(=O)CCCCn3cc(CN4CC[C@@]56C=C[C@H](O)C[C@@H]5Oc5c(OC)ccc(c56)C4)nn3)c2c1,GHNRWPLXCBXYEM-HFYPTWNKSA-N,1002.0,5.99913
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4838950,B,BAO_0000190,BAO_0000221,tissue-based format,CHEMBL4871815,CHEMBL4871815,3623810,1,1,=,IC50,nM,138.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCc1cn(CC(=O)NCCc3c[nH]c4ccccc34)nn1)C2,GLSRNLVTJIASQO-MQHRBSSMSA-N,138.0,6.86012
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4838950,B,BAO_0000190,BAO_0000221,tissue-based format,CHEMBL4855760,CHEMBL4855760,3623811,1,1,=,IC50,nM,120.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCc1cn(CCCC(=O)NCCc3c[nH]c4ccccc34)nn1)C2,OCGOVZKWSYWPMO-DUDRRYTISA-N,120.0,6.92082
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4838950,B,BAO_0000190,BAO_0000221,tissue-based format,CHEMBL4869432,CHEMBL4869432,3623812,1,1,=,IC50,nM,31.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCc1cn(CCCCC(=O)NCCc3c[nH]c4ccccc34)nn1)C2,XCWQKCHWOQFCQT-FIKWBYJGSA-N,31.0,7.50864
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4838950,B,BAO_0000190,BAO_0000221,tissue-based format,CHEMBL4852686,CHEMBL4852686,3623813,1,1,=,IC50,nM,23.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1ccc2[nH]cc(CCNC(=O)Cn3cc(CCCCN4CC[C@@]56C=C[C@H](O)C[C@@H]5Oc5c(OC)ccc(c56)C4)nn3)c2c1,DUJZJMXOJAJFRY-HFYPTWNKSA-N,23.0,7.63827
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4838950,B,BAO_0000190,BAO_0000221,tissue-based format,CHEMBL4849427,CHEMBL4849427,3623814,1,1,=,IC50,nM,18.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1ccc2[nH]cc(CCNC(=O)CCCCn3cc(CCCCN4CC[C@@]56C=C[C@H](O)C[C@@H]5Oc5c(OC)ccc(c56)C4)nn3)c2c1,GRGRSPYUJIFMHC-AEOVLEPASA-N,18.0,7.74473
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4839304,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4851711,CHEMBL4851711,3624083,1,1,=,IC50,nM,1.7,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,Fc1ccccc1-c1ccc(N[C@H]2C[C@@H]3CN(CC4CCOCC4)C[C@@H]3C2)nn1,RKHGQLCCNBYMJX-BWTSREIZSA-N,1.7,8.76955
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4844259,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4866930,CHEMBL4866930,3628140,1,1,=,IC50,nM,1.82,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4ccc[nH]c4=O)c3C(C1)C2,MFZFTIAUXVYCFV-UHFFFAOYSA-N,1.82,8.73993
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4844259,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4862716,CHEMBL4862716,3628141,1,1,=,IC50,nM,2.4,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNS(=O)(=O)c4cn[nH]c4)c3C(C1)C2,XVFMIEFXOOYHGW-UHFFFAOYSA-N,2.4,8.61979
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4844259,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4859103,CHEMBL4859103,3628142,1,1,=,IC50,nM,2.57,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)cc(O)c4)c3C(C1)C2,LODADOWHBHYNFI-UHFFFAOYSA-N,2.57,8.59007
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4844259,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4863615,CHEMBL4863615,3628143,1,1,=,IC50,nM,2.39,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCC(=O)Nc4cn[nH]c4)c3C(C1)C2,KQBINWYKLBXRPW-UHFFFAOYSA-N,2.39,8.6216
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4844259,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4854913,CHEMBL4854913,3628144,1,1,=,IC50,nM,0.41,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCC(=O)N4CCNC(=O)C4)c3C(C1)C2,ZBIXRKNNTMNYEM-UHFFFAOYSA-N,0.41,9.38722
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4844259,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4848527,CHEMBL4848527,3628145,1,1,=,IC50,nM,0.63,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCC(=O)NCc4cc[nH]c(=O)c4)c3C(C1)C2,GJLRIIBNLFEURH-UHFFFAOYSA-N,0.63,9.20066
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4844259,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4872514,CHEMBL4872514,3628146,1,1,=,IC50,nM,1.25,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc(CNC(=O)CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccn1,REJJQNQSWRYGAY-UHFFFAOYSA-N,1.25,8.90309
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL5029796,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL5087321,CHEMBL5087321,3771216,1,1,=,IC50,nM,1610.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)c1ccc(Cl)c([N+](=O)[O-])c1)[C@H]1CN2Cc2cc3c(cc21)OCO3,UTWQQVAXYHDONA-DMKCZBPRSA-N,1610.0,5.79317
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL5029796,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL5075459,CHEMBL5075459,3771217,1,1,=,IC50,nM,4320.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)c1ccc(C)c([N+](=O)[O-])c1)[C@H]1CN2Cc2cc3c(cc21)OCO3,OMZOMTHYCJMWFQ-FVLCUVFVSA-N,4320.0,5.36452
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL5029796,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL5091842,CHEMBL5091842,3771218,1,1,=,IC50,nM,3180.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)c1cc([N+](=O)[O-])ccc1Cl)[C@H]1CN2Cc2cc3c(cc21)OCO3,ZPBAYYLTKSQPGE-UDSSINMLSA-N,3180.0,5.49757
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL5029796,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL5074625,CHEMBL5074625,3771235,1,1,=,IC50,nM,4000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=C(O[C@H]1CN2Cc3cc4c(cc3[C@]13C=C[C@@H](O)C[C@H]23)OCO4)c1cccc([N+](=O)[O-])c1,VBKMVDBQDDXULM-UXYIHQQYSA-N,4000.0,5.39794
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL5043646,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL5090683,CHEMBL5090683,3780977,1,1,=,IC50,nM,6.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1O2,ZEZHVLKHFYAVTB-PYMCNQPYSA-N,6.0,8.22185
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL5043646,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL1242981,CHEMBL1242981,3780978,1,1,=,IC50,nM,27.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCOC2O3)cc1,QIYIAVWWIGXXBQ-QWAKEFERSA-N,27.0,7.56864
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL5043646,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL1081031,CHEMBL1081031,3780979,1,1,=,IC50,nM,22.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CN1c2ccc(OC(=O)NC3CCCCC3)cc2[C@]2(C)CCN(CCc3ccccc3)[C@H]12,SRVYFUQBPJZPMS-BDYUSTAISA-N,22.0,7.65758
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL5047404,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL5082250,CHEMBL5082250,3783615,1,1,=,IC50,nM,0.58,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc(C(=O)CCC5CCN(Cc6ccccc6)CC5)cc4)CC3)c2c1,GAESUMXHPCHJKQ-UHFFFAOYSA-N,0.58,9.23657
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL5049167,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL5083014,CHEMBL5083014,3784729,1,1,=,IC50,nM,1200.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,Cc1c(C)c2ccc(OCC3CCCN(Cc4cccc(F)c4)C3)cc2oc1=O,RWXZXJNJQZFMAE-UHFFFAOYSA-N,1200.0,5.92082
